series_id,Channel,Category,Customer Segment,Forecast Week,Forecast
ECOM B2B|Thunder|Regular,ECOM B2B,Thunder,Regular,2025-05-26,60.657104460663476
ECOM B2B|2 Jars|Top Account,ECOM B2B,2 Jars,Top Account,2025-05-26,37.64752560553544
ECOM B2B|CKM|Top Account,ECOM B2B,CKM,Top Account,2025-05-26,24.948396980183162
ECOM B2B|FP|Top Account,ECOM B2B,FP,Top Account,2025-05-26,10.860617720047072
ECOM B2B|Thunder|Top Account,ECOM B2B,Thunder,Top Account,2025-05-26,10.82991690875398
ECOM B2C|1 Jar|Key Account,ECOM B2C,1 Jar,Key Account,2025-05-26,0.2680551828871749
ECOM B2C|2 Jars|Key Account,ECOM B2C,2 Jars,Key Account,2025-05-26,25.093890891488954
ECOM B2C|Gift Combos|Key Account,ECOM B2C,Gift Combos,Key Account,2025-05-26,24.92376616005418
ECOM B2C|NB Smart 2 Jar|Key Account,ECOM B2C,NB Smart 2 Jar,Key Account,2025-05-26,18.020211431632834
ECOM B2C|Thunder|Key Account,ECOM B2C,Thunder,Key Account,2025-05-26,0.2680551828871749
ECOM B2C|1 Jar|Regular,ECOM B2C,1 Jar,Regular,2025-05-26,514.14604305201
ECOM B2C|2 Jars|Regular,ECOM B2C,2 Jars,Regular,2025-05-26,579.2428067667794
ECOM B2C|Gift Combos|Regular,ECOM B2C,Gift Combos,Regular,2025-05-26,438.8804658350502
ECOM B2C|NB Smart 2 Jar|Regular,ECOM B2C,NB Smart 2 Jar,Regular,2025-05-26,0.2669922750657995
ECOM B2C|Thunder|Regular,ECOM B2C,Thunder,Regular,2025-05-26,169.95229569867408
Export|1 Jar|Key Account,Export,1 Jar,Key Account,2025-05-26,44.513353760775715
Export|2 Jars|Key Account,Export,2 Jars,Key Account,2025-05-26,0.2680551828871749
Export|CKM|Key Account,Export,CKM,Key Account,2025-05-26,17.53099382795796
Export|1 Jar|Regular,Export,1 Jar,Regular,2025-05-26,38.89040517099465
Export|2 Jars|Regular,Export,2 Jars,Regular,2025-05-26,24.954112685496366
Export|CKM|Regular,Export,CKM,Regular,2025-05-26,0.2686728181878652
Export|1 Jar|Top Account,Export,1 Jar,Top Account,2025-05-26,24.17783201865301
Export|2 Jars|Top Account,Export,2 Jars,Top Account,2025-05-26,20.094523439670663
Export|CKM|Top Account,Export,CKM,Top Account,2025-05-26,6.952674741702933
GT|1 Jar|Key Account,GT,1 Jar,Key Account,2025-05-26,589.590805472958
GT|2 Jars|Key Account,GT,2 Jars,Key Account,2025-05-26,442.77621026230196
GT|3 Jars|Key Account,GT,3 Jars,Key Account,2025-05-26,219.14533828806913
GT|CKM|Key Account,GT,CKM,Key Account,2025-05-26,281.2780249616848
GT|FP|Key Account,GT,FP,Key Account,2025-05-26,85.4591859119565
GT|1 Jar|Regular,GT,1 Jar,Regular,2025-05-26,2043.4650647983822
GT|2 Jars|Regular,GT,2 Jars,Regular,2025-05-26,1088.456305144544
GT|3 Jars|Regular,GT,3 Jars,Regular,2025-05-26,456.796156992598
GT|CKM|Regular,GT,CKM,Regular,2025-05-26,498.98046548908195
GT|FP|Regular,GT,FP,Regular,2025-05-26,190.32241534962193
GT|1 Jar|Top Account,GT,1 Jar,Top Account,2025-05-26,117.90006264599813
GT|2 Jars|Top Account,GT,2 Jars,Top Account,2025-05-26,118.16743015732979
GT|3 Jars|Top Account,GT,3 Jars,Top Account,2025-05-26,38.186917422257935
GT|CKM|Top Account,GT,CKM,Top Account,2025-05-26,48.01436045000918
GT|FP|Top Account,GT,FP,Top Account,2025-05-26,15.185228035532752
MT|1 Jar|Key Account,MT,1 Jar,Key Account,2025-05-26,426.1658526825213
MT|2 Jars|Key Account,MT,2 Jars,Key Account,2025-05-26,511.41700848122025
MT|3 Jars|Key Account,MT,3 Jars,Key Account,2025-05-26,290.9902538648276
MT|CKM|Key Account,MT,CKM,Key Account,2025-05-26,543.5993841417769
MT|Thunder|Key Account,MT,Thunder,Key Account,2025-05-26,235.82857109313392
MT|1 Jar|Regular,MT,1 Jar,Regular,2025-05-26,597.08976963113
MT|2 Jars|Regular,MT,2 Jars,Regular,2025-05-26,816.5273357910652
MT|3 Jars|Regular,MT,3 Jars,Regular,2025-05-26,335.19282390562785
MT|CKM|Regular,MT,CKM,Regular,2025-05-26,450.62656296937297
MT|Thunder|Regular,MT,Thunder,Regular,2025-05-26,388.6988330749102
MT|1 Jar|Top Account,MT,1 Jar,Top Account,2025-05-26,100.72882252248642
MT|2 Jars|Top Account,MT,2 Jars,Top Account,2025-05-26,0.2663785030616031
MT|3 Jars|Top Account,MT,3 Jars,Top Account,2025-05-26,71.49173675235214
MT|CKM|Top Account,MT,CKM,Top Account,2025-05-26,107.39795566386758
MT|Thunder|Top Account,MT,Thunder,Top Account,2025-05-26,66.66049097295543
Others|1 Jar|Key Account,Others,1 Jar,Key Account,2025-05-26,15.136783118868218
Others|2 Jars|Key Account,Others,2 Jars,Key Account,2025-05-26,10.257020422468765
Others|CKM|Key Account,Others,CKM,Key Account,2025-05-26,6.878716720325799
Others|1 Jar|Regular,Others,1 Jar,Regular,2025-05-26,0.2669922750657995
Others|2 Jars|Regular,Others,2 Jars,Regular,2025-05-26,0.2686728181878652
Others|CKM|Regular,Others,CKM,Regular,2025-05-26,43.02518233327717
Others|1 Jar|Top Account,Others,1 Jar,Top Account,2025-05-26,5.648055284662733
Others|2 Jars|Top Account,Others,2 Jars,Top Account,2025-05-26,0.2680551828871749
Others|CKM|Top Account,Others,CKM,Top Account,2025-05-26,4.477290087660867
Website|1 Jar|Key Account,Website,1 Jar,Key Account,2025-05-26,0.2680551828871749
Website|2 Jars|Key Account,Website,2 Jars,Key Account,2025-05-26,7.8719289881282
Website|Gift Combos|Key Account,Website,Gift Combos,Key Account,2025-05-26,0.2680551828871749
Website|NB Smart 2 Jar|Key Account,Website,NB Smart 2 Jar,Key Account,2025-05-26,5.393665848887186
Website|1 Jar|Regular,Website,1 Jar,Regular,2025-05-26,141.34441860349517
Website|2 Jars|Regular,Website,2 Jars,Regular,2025-05-26,157.39351694570576
Website|Gift Combos|Regular,Website,Gift Combos,Regular,2025-05-26,103.42476791004835
Website|NB Smart 2 Jar|Regular,Website,NB Smart 2 Jar,Regular,2025-05-26,72.35831936253302
CG|1 Jar|Key Account,CG,1 Jar,Key Account,2025-06-02,196.13126644346684
CG|2 Jars|Key Account,CG,2 Jars,Key Account,2025-06-02,382.58169764108055
CG|3 Jars|Key Account,CG,3 Jars,Key Account,2025-06-02,0.2663785030616031
CG|CKM|Key Account,CG,CKM,Key Account,2025-06-02,275.6591647744707
CG|NB Smart 2 Jar|Key Account,CG,NB Smart 2 Jar,Key Account,2025-06-02,184.9728405925202
CG|1 Jar|Regular,CG,1 Jar,Regular,2025-06-02,286.138877940762
CG|2 Jars|Regular,CG,2 Jars,Regular,2025-06-02,495.70176227315665
CG|3 Jars|Regular,CG,3 Jars,Regular,2025-06-02,180.7389223178819
CG|CKM|Regular,CG,CKM,Regular,2025-06-02,326.05744227752587
CG|NB Smart 2 Jar|Regular,CG,NB Smart 2 Jar,Regular,2025-06-02,274.33067364419514
CG|1 Jar|Top Account,CG,1 Jar,Top Account,2025-06-02,0.2680551828871749
CG|2 Jars|Top Account,CG,2 Jars,Top Account,2025-06-02,103.11143751098805
CG|3 Jars|Top Account,CG,3 Jars,Top Account,2025-06-02,42.21103765459421
CG|CKM|Top Account,CG,CKM,Top Account,2025-06-02,117.83540082425846
CG|NB Smart 2 Jar|Top Account,CG,NB Smart 2 Jar,Top Account,2025-06-02,61.83506588569707
Canteen|2 Jars|Key Account,Canteen,2 Jars,Key Account,2025-06-02,0.2680551828871749
Canteen|3 Jars|Key Account,Canteen,3 Jars,Key Account,2025-06-02,47.09651239778628
Canteen|CKM|Key Account,Canteen,CKM,Key Account,2025-06-02,33.37903162318456
Canteen|NB Smart 2 Jar|Key Account,Canteen,NB Smart 2 Jar,Key Account,2025-06-02,15.447479979689346
Canteen|2 Jars|Regular,Canteen,2 Jars,Regular,2025-06-02,0.2669922750657995
Canteen|3 Jars|Regular,Canteen,3 Jars,Regular,2025-06-02,470.0921761525735
Canteen|CKM|Regular,Canteen,CKM,Regular,2025-06-02,173.72425061291327
Canteen|NB Smart 2 Jar|Regular,Canteen,NB Smart 2 Jar,Regular,2025-06-02,218.69359510343423
Canteen|2 Jars|Top Account,Canteen,2 Jars,Top Account,2025-06-02,17.919106812825923
Canteen|3 Jars|Top Account,Canteen,3 Jars,Top Account,2025-06-02,10.859467407112705
Canteen|CKM|Top Account,Canteen,CKM,Top Account,2025-06-02,8.550009082922312
Canteen|NB Smart 2 Jar|Top Account,Canteen,NB Smart 2 Jar,Top Account,2025-06-02,5.382120335738096
DTH|1 Jar|Key Account,DTH,1 Jar,Key Account,2025-06-02,47.59359783343101
DTH|2 Jars|Key Account,DTH,2 Jars,Key Account,2025-06-02,43.71873258598865
DTH|CKM|Key Account,DTH,CKM,Key Account,2025-06-02,21.592311032360936
DTH|1 Jar|Regular,DTH,1 Jar,Regular,2025-06-02,471.119798398658
DTH|2 Jars|Regular,DTH,2 Jars,Regular,2025-06-02,225.93412324238565
DTH|CKM|Regular,DTH,CKM,Regular,2025-06-02,127.54452990099082
DTH|1 Jar|Top Account,DTH,1 Jar,Top Account,2025-06-02,21.31366353479054
DTH|2 Jars|Top Account,DTH,2 Jars,Top Account,2025-06-02,14.326905737903447
DTH|CKM|Top Account,DTH,CKM,Top Account,2025-06-02,9.211965187829545
EBO|1 Jar|Key Account,EBO,1 Jar,Key Account,2025-06-02,108.77522896401851
EBO|2 Jars|Key Account,EBO,2 Jars,Key Account,2025-06-02,110.9011654474718
EBO|Blender|Key Account,EBO,Blender,Key Account,2025-06-02,84.46372872328054
EBO|CKM|Key Account,EBO,CKM,Key Account,2025-06-02,66.11138964920707
EBO|1 Jar|Regular,EBO,1 Jar,Regular,2025-06-02,367.8854061459082
EBO|2 Jars|Regular,EBO,2 Jars,Regular,2025-06-02,288.5157554801314
EBO|Blender|Regular,EBO,Blender,Regular,2025-06-02,215.72060296228332
EBO|CKM|Regular,EBO,CKM,Regular,2025-06-02,175.29342418955204
EBO|1 Jar|Top Account,EBO,1 Jar,Top Account,2025-06-02,25.701518872208275
EBO|2 Jars|Top Account,EBO,2 Jars,Top Account,2025-06-02,16.08320192253129
EBO|Blender|Top Account,EBO,Blender,Top Account,2025-06-02,17.518919807836276
EBO|CKM|Top Account,EBO,CKM,Top Account,2025-06-02,10.77135931909092
ECOM B2B|2 Jars|Key Account,ECOM B2B,2 Jars,Key Account,2025-06-02,137.94937988496318
ECOM B2B|CKM|Key Account,ECOM B2B,CKM,Key Account,2025-06-02,137.0431766068369
ECOM B2B|FP|Key Account,ECOM B2B,FP,Key Account,2025-06-02,77.32149175128914
ECOM B2B|Thunder|Key Account,ECOM B2B,Thunder,Key Account,2025-06-02,67.06123588249878
ECOM B2B|2 Jars|Regular,ECOM B2B,2 Jars,Regular,2025-06-02,0.2669922750657995
ECOM B2B|CKM|Regular,ECOM B2B,CKM,Regular,2025-06-02,111.2535665828585
ECOM B2B|FP|Regular,ECOM B2B,FP,Regular,2025-06-02,47.5167310443262
ECOM B2B|Thunder|Regular,ECOM B2B,Thunder,Regular,2025-06-02,63.86724792597447
ECOM B2B|2 Jars|Top Account,ECOM B2B,2 Jars,Top Account,2025-06-02,37.72306896392916
ECOM B2B|CKM|Top Account,ECOM B2B,CKM,Top Account,2025-06-02,24.948396980183162
ECOM B2B|FP|Top Account,ECOM B2B,FP,Top Account,2025-06-02,11.342238313871189
ECOM B2B|Thunder|Top Account,ECOM B2B,Thunder,Top Account,2025-06-02,10.892708679247228
ECOM B2C|1 Jar|Key Account,ECOM B2C,1 Jar,Key Account,2025-06-02,0.2680551828871749
ECOM B2C|2 Jars|Key Account,ECOM B2C,2 Jars,Key Account,2025-06-02,25.16068554918378
ECOM B2C|Gift Combos|Key Account,ECOM B2C,Gift Combos,Key Account,2025-06-02,25.15034761699715
ECOM B2C|NB Smart 2 Jar|Key Account,ECOM B2C,NB Smart 2 Jar,Key Account,2025-06-02,18.038358527130068
ECOM B2C|Thunder|Key Account,ECOM B2C,Thunder,Key Account,2025-06-02,0.2680551828871749
ECOM B2C|1 Jar|Regular,ECOM B2C,1 Jar,Regular,2025-06-02,517.8867363167026
ECOM B2C|2 Jars|Regular,ECOM B2C,2 Jars,Regular,2025-06-02,593.9630691756787
ECOM B2C|Gift Combos|Regular,ECOM B2C,Gift Combos,Regular,2025-06-02,436.3495272792439
ECOM B2C|NB Smart 2 Jar|Regular,ECOM B2C,NB Smart 2 Jar,Regular,2025-06-02,0.2669922750657995
ECOM B2C|Thunder|Regular,ECOM B2C,Thunder,Regular,2025-06-02,167.64234141073473
Export|1 Jar|Key Account,Export,1 Jar,Key Account,2025-06-02,45.16744618960257
Export|2 Jars|Key Account,Export,2 Jars,Key Account,2025-06-02,0.2680551828871749
Export|CKM|Key Account,Export,CKM,Key Account,2025-06-02,17.53099382795796
Export|1 Jar|Regular,Export,1 Jar,Regular,2025-06-02,38.99964342036389
Export|2 Jars|Regular,Export,2 Jars,Regular,2025-06-02,25.36133615128
Export|CKM|Regular,Export,CKM,Regular,2025-06-02,0.2686728181878652
Export|1 Jar|Top Account,Export,1 Jar,Top Account,2025-06-02,24.17783201865301
Export|2 Jars|Top Account,Export,2 Jars,Top Account,2025-06-02,20.42195103264335
Export|CKM|Top Account,Export,CKM,Top Account,2025-06-02,7.33537090845049
GT|1 Jar|Key Account,GT,1 Jar,Key Account,2025-06-02,589.6846413217129
GT|2 Jars|Key Account,GT,2 Jars,Key Account,2025-06-02,442.83274349650605
GT|3 Jars|Key Account,GT,3 Jars,Key Account,2025-06-02,222.92153883294418
GT|CKM|Key Account,GT,CKM,Key Account,2025-06-02,285.1310533499332
GT|FP|Key Account,GT,FP,Key Account,2025-06-02,87.0628301678191
GT|1 Jar|Regular,GT,1 Jar,Regular,2025-06-02,2099.630747389702
GT|2 Jars|Regular,GT,2 Jars,Regular,2025-06-02,1086.1869047750436
GT|3 Jars|Regular,GT,3 Jars,Regular,2025-06-02,456.4768105781843
GT|CKM|Regular,GT,CKM,Regular,2025-06-02,499.0477216279358
GT|FP|Regular,GT,FP,Regular,2025-06-02,189.6530630849771
GT|1 Jar|Top Account,GT,1 Jar,Top Account,2025-06-02,118.14285951028835
GT|2 Jars|Top Account,GT,2 Jars,Top Account,2025-06-02,118.64941278250538
GT|3 Jars|Top Account,GT,3 Jars,Top Account,2025-06-02,38.72400773831629
GT|CKM|Top Account,GT,CKM,Top Account,2025-06-02,48.01436045000918
GT|FP|Top Account,GT,FP,Top Account,2025-06-02,15.349055226190377
MT|1 Jar|Key Account,MT,1 Jar,Key Account,2025-06-02,430.3109822592614
MT|2 Jars|Key Account,MT,2 Jars,Key Account,2025-06-02,506.54056817656624
MT|3 Jars|Key Account,MT,3 Jars,Key Account,2025-06-02,290.4996564094659
MT|CKM|Key Account,MT,CKM,Key Account,2025-06-02,566.9805080517307
MT|Thunder|Key Account,MT,Thunder,Key Account,2025-06-02,236.49176971204085
MT|1 Jar|Regular,MT,1 Jar,Regular,2025-06-02,602.6457960383881
MT|2 Jars|Regular,MT,2 Jars,Regular,2025-06-02,823.9071768896013
MT|3 Jars|Regular,MT,3 Jars,Regular,2025-06-02,341.10570496831093
MT|CKM|Regular,MT,CKM,Regular,2025-06-02,465.2127316224179
MT|Thunder|Regular,MT,Thunder,Regular,2025-06-02,391.94919219405523
MT|1 Jar|Top Account,MT,1 Jar,Top Account,2025-06-02,101.0855949148476
MT|2 Jars|Top Account,MT,2 Jars,Top Account,2025-06-02,0.2663785030616031
MT|3 Jars|Top Account,MT,3 Jars,Top Account,2025-06-02,72.45155925086634
MT|CKM|Top Account,MT,CKM,Top Account,2025-06-02,108.72638308269141
MT|Thunder|Top Account,MT,Thunder,Top Account,2025-06-02,67.2612879984208
Others|1 Jar|Key Account,Others,1 Jar,Key Account,2025-06-02,15.234900157799915
Others|2 Jars|Key Account,Others,2 Jars,Key Account,2025-06-02,10.257020422468765
Others|CKM|Key Account,Others,CKM,Key Account,2025-06-02,7.36863783392236
Others|1 Jar|Regular,Others,1 Jar,Regular,2025-06-02,0.2669922750657995
Others|2 Jars|Regular,Others,2 Jars,Regular,2025-06-02,0.2686728181878652
Others|CKM|Regular,Others,CKM,Regular,2025-06-02,43.38132319222442
Others|1 Jar|Top Account,Others,1 Jar,Top Account,2025-06-02,5.867855783423051
Others|2 Jars|Top Account,Others,2 Jars,Top Account,2025-06-02,0.2680551828871749
Others|CKM|Top Account,Others,CKM,Top Account,2025-06-02,4.864566467915965
Website|1 Jar|Key Account,Website,1 Jar,Key Account,2025-06-02,0.2680551828871749
Website|2 Jars|Key Account,Website,2 Jars,Key Account,2025-06-02,7.8719289881282
Website|Gift Combos|Key Account,Website,Gift Combos,Key Account,2025-06-02,0.2680551828871749
Website|NB Smart 2 Jar|Key Account,Website,NB Smart 2 Jar,Key Account,2025-06-02,5.409536594334999
Website|1 Jar|Regular,Website,1 Jar,Regular,2025-06-02,142.07657570895088
Website|2 Jars|Regular,Website,2 Jars,Regular,2025-06-02,156.15426431627978
Website|Gift Combos|Regular,Website,Gift Combos,Regular,2025-06-02,102.85945600931178
Website|NB Smart 2 Jar|Regular,Website,NB Smart 2 Jar,Regular,2025-06-02,73.06508605528961
CG|1 Jar|Key Account,CG,1 Jar,Key Account,2025-06-09,195.7620646906235
CG|2 Jars|Key Account,CG,2 Jars,Key Account,2025-06-09,385.3983841289003
CG|3 Jars|Key Account,CG,3 Jars,Key Account,2025-06-09,0.2663785030616031
CG|CKM|Key Account,CG,CKM,Key Account,2025-06-09,273.4185763134389
CG|NB Smart 2 Jar|Key Account,CG,NB Smart 2 Jar,Key Account,2025-06-09,180.6061164430307
CG|1 Jar|Regular,CG,1 Jar,Regular,2025-06-09,285.36784532604014
CG|2 Jars|Regular,CG,2 Jars,Regular,2025-06-09,495.1933837882206
CG|3 Jars|Regular,CG,3 Jars,Regular,2025-06-09,179.94463174275472
CG|CKM|Regular,CG,CKM,Regular,2025-06-09,324.3640161264361
CG|NB Smart 2 Jar|Regular,CG,NB Smart 2 Jar,Regular,2025-06-09,274.58516103235314
CG|1 Jar|Top Account,CG,1 Jar,Top Account,2025-06-09,0.2680551828871749
CG|2 Jars|Top Account,CG,2 Jars,Top Account,2025-06-09,103.00095194821377
CG|3 Jars|Top Account,CG,3 Jars,Top Account,2025-06-09,42.173719042221734
CG|CKM|Top Account,CG,CKM,Top Account,2025-06-09,120.76111231502125
CG|NB Smart 2 Jar|Top Account,CG,NB Smart 2 Jar,Top Account,2025-06-09,61.75307135946274
Canteen|2 Jars|Key Account,Canteen,2 Jars,Key Account,2025-06-09,0.2680551828871749
Canteen|3 Jars|Key Account,Canteen,3 Jars,Key Account,2025-06-09,47.146353193882995
Canteen|CKM|Key Account,Canteen,CKM,Key Account,2025-06-09,33.93660109015286
Canteen|NB Smart 2 Jar|Key Account,Canteen,NB Smart 2 Jar,Key Account,2025-06-09,15.447479979689346
Canteen|2 Jars|Regular,Canteen,2 Jars,Regular,2025-06-09,0.2669922750657995
Canteen|3 Jars|Regular,Canteen,3 Jars,Regular,2025-06-09,466.5895723140664
Canteen|CKM|Regular,Canteen,CKM,Regular,2025-06-09,173.39722831299775
Canteen|NB Smart 2 Jar|Regular,Canteen,NB Smart 2 Jar,Regular,2025-06-09,219.3948362262935
Canteen|2 Jars|Top Account,Canteen,2 Jars,Top Account,2025-06-09,18.035258949443623
Canteen|3 Jars|Top Account,Canteen,3 Jars,Top Account,2025-06-09,10.859467407112705
Canteen|CKM|Top Account,Canteen,CKM,Top Account,2025-06-09,9.073516788605584
Canteen|NB Smart 2 Jar|Top Account,Canteen,NB Smart 2 Jar,Top Account,2025-06-09,5.474348025660129
DTH|1 Jar|Key Account,DTH,1 Jar,Key Account,2025-06-09,47.64688179812868
DTH|2 Jars|Key Account,DTH,2 Jars,Key Account,2025-06-09,44.97647774997821
DTH|CKM|Key Account,DTH,CKM,Key Account,2025-06-09,22.619042344411085
DTH|1 Jar|Regular,DTH,1 Jar,Regular,2025-06-09,483.3206164526294
DTH|2 Jars|Regular,DTH,2 Jars,Regular,2025-06-09,225.86925297084738
DTH|CKM|Regular,DTH,CKM,Regular,2025-06-09,127.21610255848013
DTH|1 Jar|Top Account,DTH,1 Jar,Top Account,2025-06-09,21.30388602473225
DTH|2 Jars|Top Account,DTH,2 Jars,Top Account,2025-06-09,14.69035583140894
DTH|CKM|Top Account,DTH,CKM,Top Account,2025-06-09,9.266904259231104
EBO|1 Jar|Key Account,EBO,1 Jar,Key Account,2025-06-09,109.81153316600542
EBO|2 Jars|Key Account,EBO,2 Jars,Key Account,2025-06-09,109.45560810713609
EBO|Blender|Key Account,EBO,Blender,Key Account,2025-06-09,86.39600109295438
EBO|CKM|Key Account,EBO,CKM,Key Account,2025-06-09,66.99483289911373
EBO|1 Jar|Regular,EBO,1 Jar,Regular,2025-06-09,371.6987960430303
EBO|2 Jars|Regular,EBO,2 Jars,Regular,2025-06-09,286.9691379695806
EBO|Blender|Regular,EBO,Blender,Regular,2025-06-09,217.10584277126924
EBO|CKM|Regular,EBO,CKM,Regular,2025-06-09,176.51085191439313
EBO|1 Jar|Top Account,EBO,1 Jar,Top Account,2025-06-09,25.689728460912907
EBO|2 Jars|Top Account,EBO,2 Jars,Top Account,2025-06-09,16.392448337524478
EBO|Blender|Top Account,EBO,Blender,Top Account,2025-06-09,17.547130885600993
EBO|CKM|Top Account,EBO,CKM,Top Account,2025-06-09,10.77135931909092
ECOM B2B|2 Jars|Key Account,ECOM B2B,2 Jars,Key Account,2025-06-09,137.12097968453637
ECOM B2B|CKM|Key Account,ECOM B2B,CKM,Key Account,2025-06-09,139.28493913938755
ECOM B2B|FP|Key Account,ECOM B2B,FP,Key Account,2025-06-09,77.35989770280288
ECOM B2B|Thunder|Key Account,ECOM B2B,Thunder,Key Account,2025-06-09,68.77980909711381
ECOM B2B|2 Jars|Regular,ECOM B2B,2 Jars,Regular,2025-06-09,0.2669922750657995
ECOM B2B|CKM|Regular,ECOM B2B,CKM,Regular,2025-06-09,112.7340471735698
ECOM B2B|FP|Regular,ECOM B2B,FP,Regular,2025-06-09,47.141829946892685
ECOM B2B|Thunder|Regular,ECOM B2B,Thunder,Regular,2025-06-09,63.94939053174934
ECOM B2B|2 Jars|Top Account,ECOM B2B,2 Jars,Top Account,2025-06-09,38.42018352419105
ECOM B2B|CKM|Top Account,ECOM B2B,CKM,Top Account,2025-06-09,24.93695205885306
ECOM B2B|FP|Top Account,ECOM B2B,FP,Top Account,2025-06-09,11.28693579840137
ECOM B2B|Thunder|Top Account,ECOM B2B,Thunder,Top Account,2025-06-09,10.892708679247228
ECOM B2C|1 Jar|Key Account,ECOM B2C,1 Jar,Key Account,2025-06-09,0.2680551828871749
ECOM B2C|2 Jars|Key Account,ECOM B2C,2 Jars,Key Account,2025-06-09,25.149143241798235
ECOM B2C|Gift Combos|Key Account,ECOM B2C,Gift Combos,Key Account,2025-06-09,24.96940943253903
ECOM B2C|NB Smart 2 Jar|Key Account,ECOM B2C,NB Smart 2 Jar,Key Account,2025-06-09,18.038358527130068
ECOM B2C|Thunder|Key Account,ECOM B2C,Thunder,Key Account,2025-06-09,0.2680551828871749
ECOM B2C|1 Jar|Regular,ECOM B2C,1 Jar,Regular,2025-06-09,515.3388298296065
ECOM B2C|2 Jars|Regular,ECOM B2C,2 Jars,Regular,2025-06-09,592.3625704892696
ECOM B2C|Gift Combos|Regular,ECOM B2C,Gift Combos,Regular,2025-06-09,438.58201635408915
ECOM B2C|NB Smart 2 Jar|Regular,ECOM B2C,NB Smart 2 Jar,Regular,2025-06-09,0.2669922750657995
ECOM B2C|Thunder|Regular,ECOM B2C,Thunder,Regular,2025-06-09,167.0973388948273
Export|1 Jar|Key Account,Export,1 Jar,Key Account,2025-06-09,44.95864619909749
Export|2 Jars|Key Account,Export,2 Jars,Key Account,2025-06-09,0.2680551828871749
Export|CKM|Key Account,Export,CKM,Key Account,2025-06-09,17.53099382795796
Export|1 Jar|Regular,Export,1 Jar,Regular,2025-06-09,38.96516398900334
Export|2 Jars|Regular,Export,2 Jars,Regular,2025-06-09,24.99981153203535
Export|CKM|Regular,Export,CKM,Regular,2025-06-09,0.2686728181878652
Export|1 Jar|Top Account,Export,1 Jar,Top Account,2025-06-09,24.77749440513362
Export|2 Jars|Top Account,Export,2 Jars,Top Account,2025-06-09,20.53033961989981
Export|CKM|Top Account,Export,CKM,Top Account,2025-06-09,7.350221162082144
GT|1 Jar|Key Account,GT,1 Jar,Key Account,2025-06-09,588.0956713287791
GT|2 Jars|Key Account,GT,2 Jars,Key Account,2025-06-09,439.6838100053211
GT|3 Jars|Key Account,GT,3 Jars,Key Account,2025-06-09,224.12200959550296
GT|CKM|Key Account,GT,CKM,Key Account,2025-06-09,286.4393487782416
GT|FP|Key Account,GT,FP,Key Account,2025-06-09,86.12309290321022
GT|1 Jar|Regular,GT,1 Jar,Regular,2025-06-09,2062.410608521945
GT|2 Jars|Regular,GT,2 Jars,Regular,2025-06-09,1085.4940261248928
GT|3 Jars|Regular,GT,3 Jars,Regular,2025-06-09,456.68134382757444
GT|CKM|Regular,GT,CKM,Regular,2025-06-09,492.4254858818549
GT|FP|Regular,GT,FP,Regular,2025-06-09,191.6802400958679
GT|1 Jar|Top Account,GT,1 Jar,Top Account,2025-06-09,115.93390636591951
GT|2 Jars|Top Account,GT,2 Jars,Top Account,2025-06-09,119.82318944740311
GT|3 Jars|Top Account,GT,3 Jars,Top Account,2025-06-09,38.65540201557166
GT|CKM|Top Account,GT,CKM,Top Account,2025-06-09,47.39195183721053
GT|FP|Top Account,GT,FP,Top Account,2025-06-09,15.250202996533863
MT|1 Jar|Key Account,MT,1 Jar,Key Account,2025-06-09,438.3194586558577
MT|2 Jars|Key Account,MT,2 Jars,Key Account,2025-06-09,507.4276777374962
MT|3 Jars|Key Account,MT,3 Jars,Key Account,2025-06-09,290.9154523633598
MT|CKM|Key Account,MT,CKM,Key Account,2025-06-09,575.8937033140043
MT|Thunder|Key Account,MT,Thunder,Key Account,2025-06-09,235.85451667996938
MT|1 Jar|Regular,MT,1 Jar,Regular,2025-06-09,597.9352608200219
MT|2 Jars|Regular,MT,2 Jars,Regular,2025-06-09,821.9952261696291
MT|3 Jars|Regular,MT,3 Jars,Regular,2025-06-09,343.58056623988017
MT|CKM|Regular,MT,CKM,Regular,2025-06-09,461.2851813830325
MT|Thunder|Regular,MT,Thunder,Regular,2025-06-09,392.0493896783693
MT|1 Jar|Top Account,MT,1 Jar,Top Account,2025-06-09,101.61089816122663
MT|2 Jars|Top Account,MT,2 Jars,Top Account,2025-06-09,0.2680551828871749
MT|3 Jars|Top Account,MT,3 Jars,Top Account,2025-06-09,72.91457753088741
MT|CKM|Top Account,MT,CKM,Top Account,2025-06-09,105.77584252375567
MT|Thunder|Top Account,MT,Thunder,Top Account,2025-06-09,69.09140741562808
Others|1 Jar|Key Account,Others,1 Jar,Key Account,2025-06-09,15.18668105011055
Others|2 Jars|Key Account,Others,2 Jars,Key Account,2025-06-09,10.257020422468765
Others|CKM|Key Account,Others,CKM,Key Account,2025-06-09,7.42042164123586
Others|1 Jar|Regular,Others,1 Jar,Regular,2025-06-09,0.2686728181878652
Others|2 Jars|Regular,Others,2 Jars,Regular,2025-06-09,0.2686728181878652
Others|CKM|Regular,Others,CKM,Regular,2025-06-09,43.212457595133536
Others|1 Jar|Top Account,Others,1 Jar,Top Account,2025-06-09,6.143380170700449
Others|2 Jars|Top Account,Others,2 Jars,Top Account,2025-06-09,0.2680551828871749
